Ensembl_ID,Name
,TCGA-OR-A5J1-01_CTNNB1
,TCGA-OR-A5J1-01_CES1
,TCGA-OR-A5J1-01_DPYD
,TCGA-OR-A5J1-01_PTEN
,TCGA-OR-A5J1-01_ERCC2
,TCGA-OR-A5J1-01_SULT1A1
,TCGA-OR-A5J1-01_SMARCA4
,TCGA-OR-A5J1-01_HRAS
,TCGA-OR-A5J1-01_MYC
,TCGA-OR-A5J1-01_ABLIM1
,TCGA-OR-A5J1-01_ANLN
,TCGA-OR-A5J1-01_LRRC39
,TCGA-OR-A5J1-01_KIFC1
,TCGA-OR-A5J1-01_KIF20A
,TCGA-OR-A5J1-01_RAC1
,TCGA-OR-A5J1-01_ACAA1
,TCGA-OR-A5J1-01_SLC27A2
,TCGA-OR-A5J1-01_ACAA2
,TCGA-OR-A5J1-01_HPD
,TCGA-OR-A5J1-01_BDH2
,TCGA-OR-A5J1-01_ACOX2
,TCGA-OR-A5J1-01_ALDH3A2
,TCGA-OR-A5J1-01_ECHDC2
,TCGA-OR-A5J1-01_CPT2
,TCGA-OR-A5J1-01_ACADVL
,TCGA-OR-A5J1-01_HSD17B4
,TCGA-OR-A5J1-01_ACO2
,TCGA-OR-A5J1-01_PYGL
,TCGA-OR-A5J1-01_PDHB
,TCGA-OR-A5J1-01_ALDOA
,TCGA-OR-A5J1-01_SLC27A6
,TCGA-OR-A5J1-01_SDHA
,TCGA-OR-A5J1-01_COX4I2
,TCGA-OR-A5J1-01_SORD
,TCGA-OR-A5J1-01_SLC40A1
,TCGA-OR-A5J1-01_FBP1
,TCGA-OR-A5J1-01_VSIG4
,TCGA-OR-A5J1-01_ASL
,TCGA-OR-A5J1-01_RPS15A
,TCGA-OR-A5J1-01_SELENBP1
,TCGA-OR-A5J1-01_FTH1
,TCGA-OR-A5J1-01_NDUFB9
,TCGA-OR-A5J1-01_HK2
,TCGA-OR-A5J1-01_MGAM
,TCGA-OR-A5J1-01_ALAS1
,TCGA-OR-A5J1-01_MRPL41
,TCGA-OR-A5J1-01_MRPL46
,TCGA-OR-A5J1-01_MRPS5
,TCGA-OR-A5J1-01_NDUFS6
,TCGA-OR-A5J1-01_LDHB
,TCGA-OR-A5J1-01_NPEPL1
,TCGA-OR-A5J1-01_SDHC
,TCGA-OR-A5J1-01_NDUFS2
,TCGA-OR-A5J1-01_OGDHL
,TCGA-OR-A5J1-01_IDH1
,TCGA-OR-A5J1-01_IDH2
,TCGA-OR-A5J1-01_ACTA2
,TCGA-OR-A5J1-01_DCN
,TCGA-OR-A5J1-01_MYH9
,TCGA-OR-A5J1-01_MMP2
,TCGA-OR-A5J1-01_HGF
,TCGA-OR-A5J1-01_KAT2A
,TCGA-OR-A5J1-01_TWIST1
,TCGA-OR-A5J1-01_SNAI1
,TCGA-OR-A5J1-01_GATA5
,TCGA-OR-A5J1-01_CCNB1
,TCGA-OR-A5J1-01_LMNB1
,TCGA-OR-A5J1-01_VWF
,TCGA-OR-A5J1-01_SRCAP
,TCGA-OR-A5J1-01_SMARCB1
,TCGA-OR-A5J1-01_LUM
,TCGA-OR-A5J1-01_CDH2
,TCGA-OR-A5J1-01_EFEMP2
,TCGA-OR-A5J1-01_TUBB3
,TCGA-OR-A5J1-01_WT1
,TCGA-OR-A5J1-01_FBLN5
,TCGA-OR-A5J1-01_FMOD
,TCGA-OR-A5J1-01_MYH7
,TCGA-OR-A5J1-01_TPM1
,TCGA-OR-A5J1-01_ELN
,TCGA-OR-A5J1-01_TGFBR2
,TCGA-OR-A5J1-01_MFAP5
,TCGA-OR-A5J1-01_MYLK
,TCGA-OR-A5J1-01_KRT19
,TCGA-OR-A5J1-01_LMOD1
,TCGA-OR-A5J1-01_CSRP1
,TCGA-OR-A5J1-01_FLNA
,TCGA-OR-A5J1-01_SPTAN1
,TCGA-OR-A5J1-01_HDAC8
,TCGA-OR-A5J1-01_NOTCH4
,TCGA-OR-A5J1-01_COL4A1
,TCGA-OR-A5J1-01_TPM2
,TCGA-OR-A5J1-01_TEK
,TCGA-OR-A5J1-01_TBP
,TCGA-OR-A5J1-01_MYH11
,TCGA-OR-A5J1-01_DAAM2
,TCGA-OR-A5J1-01_CAPZB
,TCGA-OR-A5J1-01_MYSM1
,TCGA-OR-A5J1-01_SMTN
,TCGA-OR-A5J1-01_TAGLN
,TCGA-OR-A5J1-01_RTN4R
,TCGA-OR-A5J1-01_KEAP1
,TCGA-OR-A5J1-01_NGFR
,TCGA-OR-A5J1-01_MAPK1
,TCGA-OR-A5J1-01_PVALB
,TCGA-OR-A5J1-01_AURKA
,TCGA-OR-A5J1-01_HNRNPL
,TCGA-OR-A5J1-01_SPARC
,TCGA-OR-A5J1-01_FLT3
,TCGA-OR-A5J1-01_RAF1
,TCGA-OR-A5J1-01_SEMA6A
,TCGA-OR-A5J1-01_THBS1
,TCGA-OR-A5J1-01_LRP6
,TCGA-OR-A5J1-01_MYOM2
,TCGA-OR-A5J1-01_CCNE1
,TCGA-OR-A5J1-01_SAMHD1
,TCGA-OR-A5J1-01_ARPC1A
,TCGA-OR-A5J1-01_SYP
,TCGA-OR-A5J1-01_PIK3CA
,TCGA-OR-A5J1-01_CTCF
,TCGA-OR-A5J1-01_DNMT3A
,TCGA-OR-A5J1-01_CALB1
,TCGA-OR-A5J1-01_ERBB3
,TCGA-OR-A5J1-01_RB1
,TCGA-OR-A5J1-01_EIF4A3
,TCGA-OR-A5J1-01_CTSK
,TCGA-OR-A5J1-01_REN
,TCGA-OR-A5J1-01_IQGAP2
,TCGA-OR-A5J1-01_ATM
,TCGA-OR-A5J1-01_FBXW7
,TCGA-OR-A5J1-01_UCHL1
,TCGA-OR-A5J1-01_SST
,TCGA-OR-A5J1-01_CCNB2
,TCGA-OR-A5J1-01_S100B
,TCGA-OR-A5J1-01_CLDN1
,TCGA-OR-A5J1-01_GRIA2
,TCGA-OR-A5J1-01_NPM1
,TCGA-OR-A5J1-01_PLIN1
,TCGA-OR-A5J1-01_ANPEP
,TCGA-OR-A5J1-01_BIRC5
,TCGA-OR-A5J1-01_FADD
,TCGA-OR-A5J1-01_IGF1
,TCGA-OR-A5J1-01_TUB
,TCGA-OR-A5J1-01_NEFH
,TCGA-OR-A5J1-01_MET
,TCGA-OR-A5J1-01_DUOX1
,TCGA-OR-A5J1-01_ARID1A
,TCGA-OR-A5J1-01_CDC25C
,TCGA-OR-A5J1-01_SMARCE1
,TCGA-OR-A5J1-01_PPP2R1A
,TCGA-OR-A5J1-01_STK11
,TCGA-OR-A5J1-01_PMAIP1
,TCGA-OR-A5J1-01_CSF1
,TCGA-OR-A5J1-01_TBK1
,TCGA-OR-A5J1-01_NEXN
,TCGA-OR-A5J1-01_SF3B1
,TCGA-OR-A5J1-01_CDKN3
,TCGA-OR-A5J1-01_ARHGAP10
,TCGA-OR-A5J1-01_FGFR3
,TCGA-OR-A5J1-01_KAT5
,TCGA-OR-A5J1-01_PTPN11
,TCGA-OR-A5J1-01_STAT5A
,TCGA-OR-A5J1-01_ERBB4
,TCGA-OR-A5J1-01_ATR
,TCGA-OR-A5J1-01_NR4A2
,TCGA-OR-A5J1-01_NF2
,TCGA-OR-A5J1-01_E2F1
,TCGA-OR-A5J1-01_RPS3A
,TCGA-OR-A5J1-01_HNRNPA2B1
,TCGA-OR-A5J1-01_CHD4
,TCGA-OR-A5J1-01_DYNLRB1
,TCGA-OR-A5J1-01_MAP2K4
,TCGA-OR-A5J1-01_PLA2G4A
,TCGA-OR-A5J1-01_ATP1A1
,TCGA-OR-A5J1-01_S100A8
,TCGA-OR-A5J1-01_NCOA3
,TCGA-OR-A5J1-01_MYO7A
,TCGA-OR-A5J1-01_CYP17A1
,TCGA-OR-A5J1-01_CSNK1A1
,TCGA-OR-A5J1-01_TJP2
,TCGA-OR-A5J1-01_CD163
,TCGA-OR-A5J1-01_SCN10A
,TCGA-OR-A5J1-01_FGFR2
,TCGA-OR-A5J1-01_STMN1
,TCGA-OR-A5J1-01_NCF4
,TCGA-OR-A5J1-01_PIK3CG
,TCGA-OR-A5J1-01_CDC20
,TCGA-OR-A5J1-01_BRCA2
,TCGA-OR-A5J1-01_SDC1
,TCGA-OR-A5J1-01_PIK3R1
,TCGA-OR-A5J1-01_EGLN1
,TCGA-OR-A5J1-01_NR4A1
,TCGA-OR-A5J1-01_NEB
,TCGA-OR-A5J1-01_MAP3K5
,TCGA-OR-A5J1-01_NPY
,TCGA-OR-A5J1-01_BCL6
,TCGA-OR-A5J1-01_SGK1
,TCGA-OR-A5J1-01_NRAS
,TCGA-OR-A5J1-01_VSNL1
,TCGA-OR-A5J1-01_GATA3
,TCGA-OR-A5J1-01_CLIP1
,TCGA-OR-A5J1-01_IGFBP3
,TCGA-OR-A5J1-01_CXCL12
,TCGA-OR-A5J1-01_ISG15
,TCGA-OR-A5J1-01_TXN
,TCGA-OR-A5J1-01_GRIN2A
,TCGA-OR-A5J1-01_TH
,TCGA-OR-A5J1-01_CD63
,TCGA-OR-A5J1-01_PFDN5
,TCGA-OR-A5J1-01_DYNLL1
,TCGA-OR-A5J1-01_CHEK2
,TCGA-OR-A5J1-01_CDK1
,TCGA-OR-A5J1-01_CDKN1A
,TCGA-OR-A5J1-01_POLR2F
,TCGA-OR-A5J1-01_AR
,TCGA-OR-A5J1-01_CASP8
,TCGA-OR-A5J1-01_PARVG
,TCGA-OR-A5J1-01_CTNNA2
,TCGA-OR-A5J1-01_ARPC1B
,TCGA-OR-A5J1-01_RDX
,TCGA-OR-A5J1-01_NF1
,TCGA-OR-A5J1-01_ACTG1
,TCGA-OR-A5J1-01_ATXN1
,TCGA-OR-A5J1-01_MICAL2
,TCGA-OR-A5J1-01_MICALL2
,TCGA-OR-A5J1-01_JAM3
,TCGA-OR-A5J1-01_SPTA1
,TCGA-OR-A5J1-01_MICAL3
,TCGA-OR-A5J1-01_ADAM33
,TCGA-OR-A5J1-01_IL4R
,TCGA-OR-A5J1-01_FCER1A
,TCGA-OR-A5J1-01_ADAMTS1
,TCGA-OR-A5J1-01_MMP15
,TCGA-OR-A5J1-01_CFP
,TCGA-OR-A5J1-01_VGF
,TCGA-OR-A5J1-01_ADAMTS2
,TCGA-OR-A5J1-01_VCAN
,TCGA-OR-A5J1-01_ADAMTS10
,TCGA-OR-A5J1-01_SERPING1
,TCGA-OR-A5J1-01_COL16A1
,TCGA-OR-A5J1-01_MMP19
,TCGA-OR-A5J1-01_FBLN1
,TCGA-OR-A5J1-01_SEMA5B
,TCGA-OR-A5J1-01_SPON2
,TCGA-OR-A5J1-01_ADAMTSL2
,TCGA-OR-A5J1-01_SPON1
,TCGA-OR-A5J1-01_THBS2
,TCGA-OR-A5J1-01_TBRG1
,TCGA-OR-A5J1-01_NPTX2
,TCGA-OR-A5J1-01_ZNF384
,TCGA-OR-A5J1-01_NPTX1
,TCGA-OR-A5J1-01_COL5A3
,TCGA-OR-A5J1-01_WFDC1
,TCGA-OR-A5J1-01_ADH1B
,TCGA-OR-A5J1-01_GABRA6
,TCGA-OR-A5J1-01_GSTA2
,TCGA-OR-A5J1-01_ADHFE1
,TCGA-OR-A5J1-01_GSTA1
,TCGA-OR-A5J1-01_ALDH3B1
,TCGA-OR-A5J1-01_AOX1
,TCGA-OR-A5J1-01_ALDH1L1
,TCGA-OR-A5J1-01_MAT2A
,TCGA-OR-A5J1-01_ADSL
,TCGA-OR-A5J1-01_AMDHD1
,TCGA-OR-A5J1-01_NT5C2
,TCGA-OR-A5J1-01_AEBP1
,TCGA-OR-A5J1-01_GRK5
,TCGA-OR-A5J1-01_MUTYH
,TCGA-OR-A5J1-01_AGBL2
,TCGA-OR-A5J1-01_CPA4
,TCGA-OR-A5J1-01_RARRES1
,TCGA-OR-A5J1-01_C3
,TCGA-OR-A5J1-01_C1S
,TCGA-OR-A5J1-01_C4A
,TCGA-OR-A5J1-01_C1R
,TCGA-OR-A5J1-01_AKAP12
,TCGA-OR-A5J1-01_PARM1
,TCGA-OR-A5J1-01_PGM5
,TCGA-OR-A5J1-01_MT1A
,TCGA-OR-A5J1-01_MAPK8IP2
,TCGA-OR-A5J1-01_HK3
,TCGA-OR-A5J1-01_SEMA4G
,TCGA-OR-A5J1-01_CSNK2A1
,TCGA-OR-A5J1-01_AMH
,TCGA-OR-A5J1-01_PIK3R2
,TCGA-OR-A5J1-01_DDX5
,TCGA-OR-A5J1-01_IGFBP5
,TCGA-OR-A5J1-01_FOXA1
,TCGA-OR-A5J1-01_GDF15
,TCGA-OR-A5J1-01_RARA
,TCGA-OR-A5J1-01_DOCK2
,TCGA-OR-A5J1-01_APC
,TCGA-OR-A5J1-01_PLCB2
,TCGA-OR-A5J1-01_SEMA7A
,TCGA-OR-A5J1-01_SLC9A3R1
,TCGA-OR-A5J1-01_MAP3K8
,TCGA-OR-A5J1-01_GRB14
,TCGA-OR-A5J1-01_HSPB8
,TCGA-OR-A5J1-01_BRAF
,TCGA-OR-A5J1-01_CDCP1
,TCGA-OR-A5J1-01_INPPL1
,TCGA-OR-A5J1-01_SEMA3E
,TCGA-OR-A5J1-01_DDIT4
,TCGA-OR-A5J1-01_RPS6KB2
,TCGA-OR-A5J1-01_PLA2G1B
,TCGA-OR-A5J1-01_EXOC7
,TCGA-OR-A5J1-01_GNAI1
,TCGA-OR-A5J1-01_GFRA1
,TCGA-OR-A5J1-01_GNAI3
,TCGA-OR-A5J1-01_RALGDS
,TCGA-OR-A5J1-01_CSF3R
,TCGA-OR-A5J1-01_OGT
,TCGA-OR-A5J1-01_SHC3
,TCGA-OR-A5J1-01_TBC1D4
,TCGA-OR-A5J1-01_TNFRSF4
,TCGA-OR-A5J1-01_RAPGEF4
,TCGA-OR-A5J1-01_CTNND1
,TCGA-OR-A5J1-01_SOS1
,TCGA-OR-A5J1-01_RELN
,TCGA-OR-A5J1-01_ARRB2
,TCGA-OR-A5J1-01_RACGAP1
,TCGA-OR-A5J1-01_NDRG1
,TCGA-OR-A5J1-01_CDKN1C
,TCGA-OR-A5J1-01_MST1
,TCGA-OR-A5J1-01_PPP2R5D
,TCGA-OR-A5J1-01_PDK2
,TCGA-OR-A5J1-01_MCF2
,TCGA-OR-A5J1-01_SEMA3B
,TCGA-OR-A5J1-01_GTF2I
,TCGA-OR-A5J1-01_NPAS2
,TCGA-OR-A5J1-01_CRABP2
,TCGA-OR-A5J1-01_SLC25A32
,TCGA-OR-A5J1-01_AMT
,TCGA-OR-A5J1-01_FMO2
,TCGA-OR-A5J1-01_CYB5A
,TCGA-OR-A5J1-01_ELOVL4
,TCGA-OR-A5J1-01_SCO2
,TCGA-OR-A5J1-01_CBX7
,TCGA-OR-A5J1-01_FKBP2
,TCGA-OR-A5J1-01_SEZ6L2
,TCGA-OR-A5J1-01_ZNF230
,TCGA-OR-A5J1-01_ALPK3
,TCGA-OR-A5J1-01_ALX4
,TCGA-OR-A5J1-01_KIF11
,TCGA-OR-A5J1-01_CDK20
,TCGA-OR-A5J1-01_CCNL1
,TCGA-OR-A5J1-01_SLCO2A1
,TCGA-OR-A5J1-01_PTGDS
,TCGA-OR-A5J1-01_HSD3B2
,TCGA-OR-A5J1-01_CYP11B2
,TCGA-OR-A5J1-01_NICN1
,TCGA-OR-A5J1-01_CPS1
,TCGA-OR-A5J1-01_ANAPC4
,TCGA-OR-A5J1-01_STAG2
,TCGA-OR-A5J1-01_BUB1
,TCGA-OR-A5J1-01_UBE2C
,TCGA-OR-A5J1-01_SMC3
,TCGA-OR-A5J1-01_NEK2
,TCGA-OR-A5J1-01_SUGT1
,TCGA-OR-A5J1-01_PTTG1
,TCGA-OR-A5J1-01_MAD1L1
,TCGA-OR-A5J1-01_PCGF2
,TCGA-OR-A5J1-01_CDC27
,TCGA-OR-A5J1-01_ANKS1A
,TCGA-OR-A5J1-01_FAM189A2
,TCGA-OR-A5J1-01_COL4A2
,TCGA-OR-A5J1-01_ANKS3
,TCGA-OR-A5J1-01_PODN
,TCGA-OR-A5J1-01_TRIP13
,TCGA-OR-A5J1-01_MYBL2
,TCGA-OR-A5J1-01_DLGAP5
,TCGA-OR-A5J1-01_TMOD1
,TCGA-OR-A5J1-01_DEPDC1B
,TCGA-OR-A5J1-01_DST
,TCGA-OR-A5J1-01_SPTBN1
,TCGA-OR-A5J1-01_CDT1
,TCGA-OR-A5J1-01_TMPO
,TCGA-OR-A5J1-01_UBE2T
,TCGA-OR-A5J1-01_CKS2
,TCGA-OR-A5J1-01_CDCA5
,TCGA-OR-A5J1-01_ZWINT
,TCGA-OR-A5J1-01_DTL
,TCGA-OR-A5J1-01_FAM83D
,TCGA-OR-A5J1-01_SHCBP1
,TCGA-OR-A5J1-01_NUF2
,TCGA-OR-A5J1-01_NUSAP1
,TCGA-OR-A5J1-01_CDCA8
,TCGA-OR-A5J1-01_MELK
,TCGA-OR-A5J1-01_PBK
,TCGA-OR-A5J1-01_TPX2
,TCGA-OR-A5J1-01_PRC1
,TCGA-OR-A5J1-01_CENPF
,TCGA-OR-A5J1-01_TOP2A
,TCGA-OR-A5J1-01_CEP55
,TCGA-OR-A5J1-01_DES
,TCGA-OR-A5J1-01_GGT5
,TCGA-OR-A5J1-01_AP1S1
,TCGA-OR-A5J1-01_VPS33B
,TCGA-OR-A5J1-01_TPD52L1
,TCGA-OR-A5J1-01_NXT2
,TCGA-OR-A5J1-01_PTGIS
,TCGA-OR-A5J1-01_PLA2G2A
,TCGA-OR-A5J1-01_CDH10
,TCGA-OR-A5J1-01_BCL9L
,TCGA-OR-A5J1-01_ZRANB1
,TCGA-OR-A5J1-01_TLE2
,TCGA-OR-A5J1-01_APOBEC3D
,TCGA-OR-A5J1-01_SLC30A10
,TCGA-OR-A5J1-01_GCKR
,TCGA-OR-A5J1-01_DNAJB11
,TCGA-OR-A5J1-01_HAAO
,TCGA-OR-A5J1-01_PNLIP
,TCGA-OR-A5J1-01_SDC2
,TCGA-OR-A5J1-01_STAB1
,TCGA-OR-A5J1-01_APOBEC3G
,TCGA-OR-A5J1-01_SAA1
,TCGA-OR-A5J1-01_UQCR11
,TCGA-OR-A5J1-01_ITIH4
,TCGA-OR-A5J1-01_PLAT
,TCGA-OR-A5J1-01_CFB
,TCGA-OR-A5J1-01_LRP1B
,TCGA-OR-A5J1-01_APTX
,TCGA-OR-A5J1-01_COQ6
,TCGA-OR-A5J1-01_NEIL1
,TCGA-OR-A5J1-01_BBS10
,TCGA-OR-A5J1-01_CHGA
,TCGA-OR-A5J1-01_KLK4
,TCGA-OR-A5J1-01_NR3C2
,TCGA-OR-A5J1-01_RREB1
,TCGA-OR-A5J1-01_DDX17
,TCGA-OR-A5J1-01_SARM1
,TCGA-OR-A5J1-01_ARGLU1
,TCGA-OR-A5J1-01_FBXO9
,TCGA-OR-A5J1-01_FNBP4
,TCGA-OR-A5J1-01_SH3BP5
,TCGA-OR-A5J1-01_ARHGAP5
,TCGA-OR-A5J1-01_ARHGEF10
,TCGA-OR-A5J1-01_RASGRP2
,TCGA-OR-A5J1-01_PLEKHG5
,TCGA-OR-A5J1-01_RUNX1
,TCGA-OR-A5J1-01_FAT1
,TCGA-OR-A5J1-01_BCOR
,TCGA-OR-A5J1-01_PCLO
,TCGA-OR-A5J1-01_EWSR1
,TCGA-OR-A5J1-01_SETD2
,TCGA-OR-A5J1-01_ARL2BP
,TCGA-OR-A5J1-01_CCL21
,TCGA-OR-A5J1-01_GPR182
,TCGA-OR-A5J1-01_PTH1R
,TCGA-OR-A5J1-01_HGS
,TCGA-OR-A5J1-01_MAP3K1
,TCGA-OR-A5J1-01_MARK3
,TCGA-OR-A5J1-01_ASF1B
,TCGA-OR-A5J1-01_CENPM
,TCGA-OR-A5J1-01_GINS2
,TCGA-OR-A5J1-01_PKMYT1
,TCGA-OR-A5J1-01_GINS1
,TCGA-OR-A5J1-01_HIRA
,TCGA-OR-A5J1-01_TSPYL2
,TCGA-OR-A5J1-01_PAN2
,TCGA-OR-A5J1-01_WDR73
,TCGA-OR-A5J1-01_TK1
,TCGA-OR-A5J1-01_ASNS
,TCGA-OR-A5J1-01_GMPPB
,TCGA-OR-A5J1-01_DAPL1
,TCGA-OR-A5J1-01_ATG16L2
,TCGA-OR-A5J1-01_THOC3
,TCGA-OR-A5J1-01_WDR45
,TCGA-OR-A5J1-01_ATG9A
,TCGA-OR-A5J1-01_SEC24C
,TCGA-OR-A5J1-01_MAN2C1
,TCGA-OR-A5J1-01_EIF3E
,TCGA-OR-A5J1-01_PSMC1
,TCGA-OR-A5J1-01_USP34
,TCGA-OR-A5J1-01_GIT2
,TCGA-OR-A5J1-01_FANCG
,TCGA-OR-A5J1-01_HUWE1
,TCGA-OR-A5J1-01_CDKN2D
,TCGA-OR-A5J1-01_RTEL1
,TCGA-OR-A5J1-01_ERCC4
,TCGA-OR-A5J1-01_RAD50
,TCGA-OR-A5J1-01_SSR2
,TCGA-OR-A5J1-01_SCNN1A
,TCGA-OR-A5J1-01_KCNJ5
,TCGA-OR-A5J1-01_FXYD6
,TCGA-OR-A5J1-01_CCNO
,TCGA-OR-A5J1-01_MTA1
,TCGA-OR-A5J1-01_RPS7
,TCGA-OR-A5J1-01_SLC39A1
,TCGA-OR-A5J1-01_CCNK
,TCGA-OR-A5J1-01_RPL9
,TCGA-OR-A5J1-01_PLEKHG4
,TCGA-OR-A5J1-01_CBLN4
,TCGA-OR-A5J1-01_S100A9
,TCGA-OR-A5J1-01_TCEAL2
,TCGA-OR-A5J1-01_CENPH
,TCGA-OR-A5J1-01_BIRC7
,TCGA-OR-A5J1-01_AVPR1A
,TCGA-OR-A5J1-01_AZI2
,TCGA-OR-A5J1-01_DEXI
,TCGA-OR-A5J1-01_SNRPD3
,TCGA-OR-A5J1-01_IFT172
,TCGA-OR-A5J1-01_DNAJA4
,TCGA-OR-A5J1-01_PSMD6
,TCGA-OR-A5J1-01_EIF3L
,TCGA-OR-A5J1-01_BCAP29
,TCGA-OR-A5J1-01_LRP11
,TCGA-OR-A5J1-01_CLN6
,TCGA-OR-A5J1-01_NFKBIZ
,TCGA-OR-A5J1-01_RUNX1T1
,TCGA-OR-A5J1-01_PHLDB1
,TCGA-OR-A5J1-01_FIP1L1
,TCGA-OR-A5J1-01_ENOSF1
,TCGA-OR-A5J1-01_BEST1
,TCGA-OR-A5J1-01_USH2A
,TCGA-OR-A5J1-01_PDE6G
,TCGA-OR-A5J1-01_GABRE
,TCGA-OR-A5J1-01_KCNK2
,TCGA-OR-A5J1-01_BEX1
,TCGA-OR-A5J1-01_HOPX
,TCGA-OR-A5J1-01_HMGB2
,TCGA-OR-A5J1-01_FCN3
,TCGA-OR-A5J1-01_FCN2
,TCGA-OR-A5J1-01_C2
,TCGA-OR-A5J1-01_MARCO
,TCGA-OR-A5J1-01_C7
,TCGA-OR-A5J1-01_C1RL
,TCGA-OR-A5J1-01_NETO2
,TCGA-OR-A5J1-01_CFI
,TCGA-OR-A5J1-01_PRELP
,TCGA-OR-A5J1-01_TNFRSF25
,TCGA-OR-A5J1-01_CYP21A2
,TCGA-OR-A5J1-01_SPG7
,TCGA-OR-A5J1-01_CAB39L
,TCGA-OR-A5J1-01_STRADA
,TCGA-OR-A5J1-01_CACNA1E
,TCGA-OR-A5J1-01_RYR2
,TCGA-OR-A5J1-01_PARP6
,TCGA-OR-A5J1-01_NRXN1
,TCGA-OR-A5J1-01_TPBG
,TCGA-OR-A5J1-01_CARTPT
,TCGA-OR-A5J1-01_CAMTA2
,TCGA-OR-A5J1-01_PRKD1
,TCGA-OR-A5J1-01_DKK3
,TCGA-OR-A5J1-01_HSPB7
,TCGA-OR-A5J1-01_KIF5A
,TCGA-OR-A5J1-01_KLC1
,TCGA-OR-A5J1-01_NPY1R
,TCGA-OR-A5J1-01_NKD2
,TCGA-OR-A5J1-01_PENK
,TCGA-OR-A5J1-01_NKAIN1
,TCGA-OR-A5J1-01_PDCD6
,TCGA-OR-A5J1-01_CLEC7A
,TCGA-OR-A5J1-01_TRIM25
,TCGA-OR-A5J1-01_NLRP1
,TCGA-OR-A5J1-01_COL4A4
,TCGA-OR-A5J1-01_MT3
,TCGA-OR-A5J1-01_NXPH1
,TCGA-OR-A5J1-01_CBWD2
,TCGA-OR-A5J1-01_CCDC82
,TCGA-OR-A5J1-01_IL10RA
,TCGA-OR-A5J1-01_SIGLEC1
,TCGA-OR-A5J1-01_TNFRSF12A
,TCGA-OR-A5J1-01_CCL23
,TCGA-OR-A5J1-01_ZC3H12A
,TCGA-OR-A5J1-01_RARRES2
,TCGA-OR-A5J1-01_PROK1
,TCGA-OR-A5J1-01_CCNL2
,TCGA-OR-A5J1-01_DNAH9
,TCGA-OR-A5J1-01_JTB
,TCGA-OR-A5J1-01_CLEC4A
,TCGA-OR-A5J1-01_SLC11A1
,TCGA-OR-A5J1-01_F13A1
,TCGA-OR-A5J1-01_SLAMF8
,TCGA-OR-A5J1-01_SYT7
,TCGA-OR-A5J1-01_NUDT1
,TCGA-OR-A5J1-01_SNAP23
,TCGA-OR-A5J1-01_CDC42EP2
,TCGA-OR-A5J1-01_LAMA3
,TCGA-OR-A5J1-01_NRG2
,TCGA-OR-A5J1-01_COG2
,TCGA-OR-A5J1-01_DLG2
,TCGA-OR-A5J1-01_MAP3K4
,TCGA-OR-A5J1-01_EPHB1
,TCGA-OR-A5J1-01_LAMA2
,TCGA-OR-A5J1-01_SLIT2
,TCGA-OR-A5J1-01_RASL11B
,TCGA-OR-A5J1-01_FAM89B
,TCGA-OR-A5J1-01_SENP3
,TCGA-OR-A5J1-01_KRT13
,TCGA-OR-A5J1-01_SPINT2
,TCGA-OR-A5J1-01_FGF17
,TCGA-OR-A5J1-01_CSDC2
,TCGA-OR-A5J1-01_SGSM2
,TCGA-OR-A5J1-01_KRT4
,TCGA-OR-A5J1-01_PTPRT
